age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
17.0,Private,193748,11th,7.0,Never-married,Sales,Own-child,White,Male,,0.0,15.0,United-States,<=50K
45.0,Private,247869,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
34.0,Private,107624,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,<=50K
19.0,Private,224241,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
20.0,Private,164922,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,89718,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,219902,Assoc-voc,11.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
59.0,Private,199713,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
67.0,Private,105438,HS-grad,9.0,Separated,Machine-op-inspct,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Local-gov,145692,Some-college,10.0,Never-married,Protective-serv,Not-in-family,Black,Male,0.0,1974.0,,United-States,<=50K
39.0,Private,269722,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
21.0,Private,206354,HS-grad,,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,35.0,United-States,<=50K
42.0,Private,121264,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,,0.0,40.0,United-States,>50K
28.0,Private,119793,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Self-emp-inc,62396,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,62.0,United-States,>50K
25.0,Private,160261,Some-college,10.0,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,China,<=50K
40.0,Private,103789,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,,United-States,<=50K
,Private,192360,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,United-States,>50K
52.0,Private,126978,HS-grad,,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0.0,0.0,40.0,China,<=50K
55.0,Private,119751,Masters,14.0,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0.0,,40.0,Thailand,<=50K
,Private,144259,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,50.0,United-States,<=50K
21.0,Private,355287,9th,5.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,48.0,Mexico,<=50K
,Private,341846,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
36.0,State-gov,36397,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K
31.0,Self-emp-not-inc,349148,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
58.0,Private,417419,7th-8th,4.0,Divorced,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,123901,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
64.0,Private,216208,Some-college,10.0,Widowed,Sales,Not-in-family,White,Female,,0.0,40.0,United-States,<=50K
,Private,289980,5th-6th,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30.0,Mexico,<=50K
27.0,Private,21856,Some-college,10.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
56.0,Local-gov,264436,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,,0.0,40.0,United-States,<=50K
42.0,Private,138634,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
49.0,Private,120629,Some-college,10.0,Widowed,Sales,Unmarried,White,Female,0.0,0.0,30.0,United-States,<=50K
41.0,Private,310255,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Local-gov,110791,Assoc-acdm,,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
19.0,Private,279968,Some-college,,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
62.0,State-gov,162678,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,239130,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
23.0,Private,50953,Some-college,10.0,Never-married,Priv-house-serv,Own-child,White,Female,0.0,,10.0,United-States,<=50K
34.0,Self-emp-not-inc,260560,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
24.0,Private,187115,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,,United-States,<=50K
55.0,Private,183884,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,,45.0,United-States,<=50K
40.0,State-gov,390781,HS-grad,9.0,Divorced,Other-service,Not-in-family,Black,Female,,0.0,48.0,United-States,<=50K
49.0,Private,211005,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,60.0,United-States,<=50K
33.0,Private,268147,9th,5.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
21.0,Private,202871,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,44.0,United-States,<=50K
29.0,Private,236436,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
68.0,State-gov,493363,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States,<=50K
50.0,Private,184424,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,1902.0,38.0,United-States,>50K
51.0,Local-gov,201560,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
23.0,Private,176724,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
23.0,Private,178272,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
42.0,Federal-gov,158926,Assoc-acdm,12.0,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,>50K
29.0,Private,71067,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
58.0,Private,123436,Bachelors,,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,50.0,United-States,>50K
39.0,Private,52978,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,1721.0,55.0,United-States,<=50K
33.0,Private,106670,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,,0.0,40.0,United-States,>50K
62.0,Local-gov,223637,HS-grad,9.0,Divorced,Other-service,Not-in-family,Black,Female,,0.0,35.0,United-States,<=50K
38.0,State-gov,220421,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
44.0,Private,249332,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Ecuador,<=50K
44.0,Private,160323,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,,United-States,<=50K
35.0,State-gov,172475,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,2977.0,0.0,,United-States,<=50K
19.0,Private,277695,Preschool,1.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,36.0,Hong,<=50K
49.0,Private,94342,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
,Self-emp-inc,215382,Masters,14.0,Separated,Prof-specialty,Not-in-family,White,Female,4787.0,0.0,40.0,United-States,>50K
21.0,Private,164920,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
18.0,Private,236069,10th,6.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,,United-States,<=50K
,Private,305692,Some-college,10.0,Married-civ-spouse,Sales,Wife,Black,Female,0.0,0.0,40.0,United-States,<=50K
32.0,Private,117963,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
33.0,Private,272411,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,,0.0,40.0,United-States,<=50K
51.0,Private,195105,HS-grad,9.0,Divorced,Priv-house-serv,Own-child,White,Female,,0.0,40.0,United-States,<=50K
53.0,Private,22154,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,40.0,United-States,<=50K
37.0,Private,409189,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,<=50K
,Local-gov,152163,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,103218,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
,Self-emp-not-inc,349341,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
46.0,Private,160061,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,,0.0,40.0,United-States,<=50K
47.0,Private,161950,Bachelors,13.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,25.0,Germany,<=50K
30.0,Private,151967,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,58.0,United-States,<=50K
20.0,Private,305874,Some-college,,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,52963,Bachelors,,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
44.0,Private,476391,Some-college,10.0,Divorced,Farming-fishing,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
20.0,Private,107658,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,10.0,Canada,<=50K
20.0,Private,116375,9th,5.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,142871,Some-college,10.0,Separated,Sales,Unmarried,White,Male,0.0,,50.0,United-States,<=50K
34.0,Private,180714,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,2179.0,40.0,United-States,<=50K
28.0,Private,138283,Assoc-voc,11.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,216811,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,16.0,United-States,<=50K
29.0,Private,29865,HS-grad,,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,50.0,United-States,<=50K
45.0,Federal-gov,380127,Bachelors,,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
29.0,Private,38353,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
28.0,Private,187160,Prof-school,15.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,55.0,United-States,<=50K
27.0,Private,38918,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,1876.0,75.0,United-States,<=50K
33.0,State-gov,31703,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,197113,Some-college,,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,20.0,United-States,<=50K
31.0,Self-emp-inc,49923,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
52.0,Federal-gov,129177,HS-grad,,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
56.0,Private,230039,7th-8th,,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
35.0,Private,317153,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,104439,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
,Private,217169,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
55.0,Private,124137,HS-grad,9.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,Poland,<=50K
22.0,Private,369549,Some-college,10.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,30.0,United-States,<=50K
31.0,Private,123430,11th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,,65.0,Mexico,<=50K
23.0,Private,303121,Some-college,,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
30.0,Private,236993,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,30.0,United-States,<=50K
,Private,325390,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Federal-gov,27067,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,,40.0,United-States,<=50K
25.0,Private,306666,Some-college,10.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,,United-States,<=50K
50.0,Private,398625,11th,7.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Federal-gov,352768,HS-grad,9.0,Divorced,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
44.0,Private,198096,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,7688.0,0.0,40.0,United-States,>50K
52.0,Self-emp-not-inc,103794,Assoc-voc,11.0,Divorced,Prof-specialty,Not-in-family,White,Female,,0.0,35.0,United-States,<=50K
39.0,Private,341672,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,0.0,,Philippines,<=50K
43.0,Private,173316,Assoc-acdm,12.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,,40.0,United-States,<=50K
61.0,Local-gov,177189,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,United-States,<=50K
26.0,Private,298225,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,,United-States,<=50K
22.0,Private,172766,Some-college,,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
49.0,Private,228583,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,40.0,Columbia,<=50K
58.0,Private,138285,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K
,Private,367533,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2580.0,0.0,40.0,United-States,<=50K
21.0,Private,194723,Some-college,10.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,Mexico,<=50K
71.0,Private,124959,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
51.0,State-gov,243631,10th,6.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,,United-States,<=50K
,Private,248749,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
,Private,61885,12th,8.0,Divorced,Transport-moving,Other-relative,Black,Male,0.0,0.0,35.0,United-States,<=50K
19.0,Private,495982,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,10.0,United-States,<=50K
47.0,Private,159550,HS-grad,,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
59.0,Private,193895,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
32.0,Private,259719,Some-college,10.0,Divorced,Handlers-cleaners,Unmarried,Black,Male,0.0,0.0,40.0,Nicaragua,<=50K
39.0,Private,225544,Masters,14.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Poland,<=50K
23.0,Private,183945,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,,60.0,United-States,<=50K
56.0,Self-emp-inc,119891,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1672.0,40.0,United-States,<=50K
,Private,250051,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K
21.0,Private,206891,7th-8th,4.0,Never-married,Farming-fishing,Own-child,White,Female,0.0,,38.0,United-States,<=50K
28.0,Local-gov,135567,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,Black,Female,4101.0,0.0,60.0,United-States,<=50K
49.0,Private,246183,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,,United-States,>50K
33.0,Private,97939,Assoc-acdm,,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,42.0,United-States,<=50K
,Private,171234,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K
45.0,Self-emp-not-inc,114396,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
56.0,Private,170148,HS-grad,9.0,Divorced,Craft-repair,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Local-gov,112763,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,7430.0,0.0,36.0,United-States,>50K
17.0,Private,108909,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
,Private,106179,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,Canada,<=50K
64.0,Private,312242,Some-college,10.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,3.0,United-States,<=50K
18.0,Private,98667,11th,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,16.0,United-States,<=50K
26.0,Private,130931,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Female,,0.0,40.0,United-States,<=50K
17.0,Private,166290,9th,5.0,Never-married,Other-service,Own-child,White,Female,0.0,,20.0,United-States,<=50K
23.0,Private,126346,9th,,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,30.0,United-States,<=50K
62.0,State-gov,101475,Assoc-acdm,12.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,,40.0,United-States,<=50K
42.0,Self-emp-not-inc,30759,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
25.0,Private,114483,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,50.0,United-States,<=50K
26.0,Private,192302,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,25.0,United-States,<=50K
44.0,Private,223194,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,1485.0,,Haiti,<=50K
20.0,Private,161708,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
43.0,Private,184018,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,United-States,<=50K
19.0,Private,269657,Some-college,,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
21.0,Local-gov,218445,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,,Mexico,<=50K
47.0,Self-emp-inc,212120,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
23.0,State-gov,35633,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
47.0,Private,26994,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
36.0,Local-gov,103886,Some-college,10.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
25.0,Private,169990,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Self-emp-inc,299036,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
35.0,Private,153535,HS-grad,,Divorced,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,36.0,United-States,<=50K
26.0,Private,247025,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
17.0,Private,110723,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
25.0,Private,109080,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,55.0,United-States,<=50K
36.0,Private,166606,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
59.0,Local-gov,120617,HS-grad,9.0,Separated,Protective-serv,Unmarried,Black,Female,0.0,0.0,,United-States,<=50K
38.0,Private,146398,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,,0.0,24.0,United-States,<=50K
